customer_id,contract_type_id,payment_type_id,internet_service_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_month
8237-ULIXL,3,4,3,Female,0,Yes,No,72,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.85,1871.85,No,None,"Credit card (automatic)","Two year",3,No,4,24.85,1871.85,"2016-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8266-VBFQL,1,1,2,Male,0,No,No,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,90.4,356.65,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,90.4,356.65,"2021-09-21 18:07:34",Yes,No,2,No,No,Yes,Yes,No,Yes,NULL
8445-DNBAE,1,1,1,Male,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,Yes,50.05,50.05,No,DSL,"Electronic check",Month-to-month,1,Yes,1,50.05,50.05,"2021-12-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No,NULL
8640-SDGKB,1,1,1,Male,0,No,No,4,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,74.4,299.7,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,74.4,299.7,"2021-09-21 18:07:34",Yes,No,1,No,No,Yes,Yes,Yes,Yes,2022-01-31
8645-KOMJQ,3,3,1,Male,0,Yes,Yes,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,81.95,5601.4,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,81.95,5601.4,"2016-04-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,NULL
8945-GRKHX,1,1,2,Female,0,No,Yes,1,Yes,No,No,No,No,No,No,Yes,No,78.65,78.65,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,78.65,78.65,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes,2022-01-31
9052-DHNKM,2,1,1,Male,0,No,No,26,Yes,Yes,Yes,Yes,No,No,No,No,No,61.55,1581.95,No,DSL,"Electronic check","One year",2,No,1,61.55,1581.95,"2019-11-21 18:07:34",Yes,Yes,1,Yes,Yes,No,No,No,No,NULL
9079-YEXQJ,1,1,2,Female,0,No,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,111.1,6014.85,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,111.1,6014.85,"2017-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2022-01-31
9107-UKCKY,2,1,1,Male,0,Yes,No,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,79.8,4914.8,No,DSL,"Electronic check","One year",2,Yes,1,79.8,4914.8,"2016-12-21 18:07:34",Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,NULL
9339-FIIJL,3,3,1,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,85.95,6151.9,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,85.95,6151.9,"2016-01-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,NULL
9605-WGJVW,1,1,2,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.2,70.2,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,70.2,70.2,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
9626-VFRGG,1,3,2,Female,0,No,Yes,41,Yes,Yes,No,Yes,No,No,Yes,No,Yes,88.5,3645.05,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,88.5,3645.05,"2018-08-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,No,NULL
9643-AVVWI,1,1,2,Female,0,Yes,Yes,3,Yes,No,No,Yes,No,Yes,No,No,Yes,80,241.3,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,80,241.3,"2021-10-21 18:07:34",Yes,No,2,No,Yes,No,Yes,No,No,NULL
9675-ICXCT,3,1,1,Male,0,Yes,Yes,72,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.8,5728.55,No,DSL,"Electronic check","Two year",3,Yes,1,80.8,5728.55,"2016-01-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,NULL
9947-OTFQU,1,1,2,Male,1,No,No,15,Yes,No,No,Yes,No,No,No,No,Yes,74.4,1074.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,74.4,1074.3,"2020-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,No,2022-01-31
1024-VRZHF,1,1,2,Male,0,Yes,No,11,Yes,Yes,No,No,No,No,No,No,Yes,74.95,825.7,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,74.95,825.7,"2021-02-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
1131-ALZWV,2,3,3,Female,0,No,No,24,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.6,605.25,No,None,"Bank transfer (automatic)","One year",2,No,3,24.6,605.25,"2020-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1187-WILMM,3,4,1,Male,0,Yes,Yes,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.4,5597.65,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,89.4,5597.65,"2016-10-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
1265-HVPZB,2,4,1,Male,0,Yes,No,59,Yes,No,Yes,Yes,Yes,No,Yes,No,No,66.4,3958.2,No,DSL,"Credit card (automatic)","One year",2,No,4,66.4,3958.2,"2017-02-21 18:07:34",Yes,No,1,Yes,Yes,Yes,No,Yes,No,NULL
1335-MXCSE,3,4,1,Male,0,Yes,Yes,55,Yes,No,No,No,Yes,Yes,No,No,Yes,55.25,3119.9,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,55.25,3119.9,"2017-06-21 18:07:34",Yes,No,1,No,No,Yes,Yes,No,No,NULL
1370-GGAWX,2,1,2,Female,0,No,No,46,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94.15,4408.45,No,"Fiber optic","Electronic check","One year",2,Yes,1,94.15,4408.45,"2018-03-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,Yes,NULL
1455-HFBXA,3,4,2,Male,0,Yes,No,52,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,91.6,4627.8,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,91.6,4627.8,"2017-09-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,No,No,NULL
1658-TJVOA,1,1,2,Female,1,No,No,6,Yes,No,Yes,No,No,No,No,No,Yes,74.1,450.9,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,74.1,450.9,"2021-07-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,NULL
1705-GUHPV,3,2,3,Female,0,No,No,63,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.2,1618.2,No,None,"Mailed check","Two year",3,No,2,24.2,1618.2,"2016-10-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1845-CSBRZ,1,3,2,Female,1,Yes,Yes,22,Yes,Yes,No,No,No,No,Yes,No,No,85.35,1961.6,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,85.35,1961.6,"2020-03-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,NULL
1930-QPBVZ,3,3,2,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,No,Yes,No,95.1,6683.4,No,"Fiber optic","Bank transfer (automatic)","Two year",3,No,3,95.1,6683.4,"2016-05-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,No,Yes,NULL
1937-OTUKY,3,3,2,Female,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,98.2,7015.9,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,98.2,7015.9,"2016-01-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,No,NULL
1963-SVUCV,1,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,45.3,45.3,Yes,DSL,"Electronic check",Month-to-month,1,No,1,45.3,45.3,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,2022-01-31
2055-PDADH,1,1,2,Female,1,No,No,3,Yes,No,No,No,No,No,No,No,Yes,70.4,204.7,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,70.4,204.7,"2021-10-21 18:07:34",Yes,No,2,No,No,No,No,No,No,2022-01-31
2455-USLMV,1,4,2,Female,0,No,No,31,Yes,Yes,Yes,No,Yes,No,No,No,Yes,84.75,2613.4,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,84.75,2613.4,"2019-06-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,No,No,NULL
2589-AYCRP,2,3,3,Female,0,No,No,50,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,989.05,No,None,"Bank transfer (automatic)","One year",2,No,3,19.75,989.05,"2017-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2789-CZANW,3,3,2,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,110.3,6997.3,No,"Fiber optic","Bank transfer (automatic)","Two year",3,No,3,110.3,6997.3,"2016-09-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,NULL
2805-AUFQN,3,4,3,Female,0,No,No,25,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,475.2,No,None,"Credit card (automatic)","Two year",3,No,4,19.8,475.2,"2019-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2812-ENYMO,2,4,1,Male,0,No,No,26,No,"No phone service",Yes,No,No,Yes,Yes,Yes,No,54.55,1362.85,No,DSL,"Credit card (automatic)","One year",2,No,4,54.55,1362.85,"2019-11-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,Yes,Yes,NULL
2815-CPTUL,1,2,2,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,Yes,70.25,331.9,Yes,"Fiber optic","Mailed check",Month-to-month,1,Yes,2,70.25,331.9,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,No,No,2022-01-31
2824-DXNKN,3,3,1,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,71.45,5025.85,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,71.45,5025.85,"2016-01-21 18:07:34",Yes,Yes,1,Yes,No,Yes,No,Yes,No,NULL
2968-SSGAA,1,1,2,Female,0,No,No,10,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.6,1060.2,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,100.6,1060.2,"2021-03-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,2022-01-31
2969-VAPYH,2,4,1,Female,0,No,No,67,Yes,No,Yes,Yes,No,Yes,No,No,No,60.5,3870,No,DSL,"Credit card (automatic)","One year",2,No,4,60.5,3870,"2016-06-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No,NULL
3137-NYQQI,2,2,1,Male,0,Yes,No,17,Yes,No,Yes,Yes,No,No,No,Yes,No,64.8,1175.6,No,DSL,"Mailed check","One year",2,No,2,64.8,1175.6,"2020-08-21 18:07:34",Yes,No,1,Yes,Yes,No,No,No,Yes,NULL
3323-CPBWR,1,4,2,Male,0,No,No,23,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,96.9,2085.45,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,96.9,2085.45,"2020-02-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,No,NULL
3402-XRIUO,1,2,1,Female,1,Yes,No,22,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,63.55,1381.8,No,DSL,"Mailed check",Month-to-month,1,Yes,2,63.55,1381.8,"2020-03-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,No,No,NULL
4716-MRVEN,2,2,3,Female,0,No,No,29,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20,599.3,No,None,"Mailed check","One year",2,No,2,20,599.3,"2019-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
4760-THGOT,1,1,2,Female,0,Yes,No,43,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,94.1,4107.3,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,94.1,4107.3,"2018-06-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,Yes,NULL
4767-HZZHQ,1,3,2,Male,0,Yes,Yes,30,Yes,No,No,Yes,Yes,No,No,No,No,82.05,2570.2,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,82.05,2570.2,"2019-07-21 18:07:34",Yes,No,2,No,Yes,Yes,No,No,No,NULL
5278-PNYOX,3,4,2,Female,0,No,No,49,Yes,No,No,No,Yes,Yes,Yes,Yes,No,100.65,4917.75,No,"Fiber optic","Credit card (automatic)","Two year",3,No,4,100.65,4917.75,"2017-12-21 18:07:34",Yes,No,2,No,No,Yes,Yes,Yes,Yes,NULL
5285-MVEHD,2,4,2,Female,0,Yes,No,56,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,105.6,6068.65,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,105.6,6068.65,"2017-05-21 18:07:34",Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,NULL
5429-LWCMV,1,1,2,Female,0,No,No,12,Yes,Yes,No,Yes,No,No,No,Yes,Yes,89.15,1057.55,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,89.15,1057.55,"2021-01-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,Yes,NULL
5626-MGTUK,1,3,2,Female,0,No,No,20,Yes,Yes,Yes,No,No,No,Yes,No,Yes,89.1,1879.25,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,89.1,1879.25,"2020-05-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,No,NULL
5639-NTUPK,1,4,1,Male,0,No,Yes,13,Yes,No,Yes,No,No,No,No,No,Yes,52.1,670.65,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,52.1,670.65,"2020-12-21 18:07:34",Yes,No,1,Yes,No,No,No,No,No,NULL
5651-CPDND,1,2,1,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,46,492.1,No,DSL,"Mailed check",Month-to-month,1,No,2,46,492.1,"2021-03-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
5802-ADBRC,2,2,2,Female,0,Yes,No,50,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,104.4,5232.9,No,"Fiber optic","Mailed check","One year",2,Yes,2,104.4,5232.9,"2017-11-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,NULL
5883-GTGVD,1,1,2,Male,0,No,No,19,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.95,1931.75,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,99.95,1931.75,"2020-06-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,2022-01-31
6131-IUNXN,1,2,3,Female,0,Yes,Yes,19,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.2,382.2,No,None,"Mailed check",Month-to-month,1,No,2,20.2,382.2,"2020-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
6203-HBZPA,3,4,1,Male,0,No,No,52,No,"No phone service",Yes,Yes,Yes,Yes,Yes,Yes,No,63.9,3334.95,No,DSL,"Credit card (automatic)","Two year",3,No,4,63.9,3334.95,"2017-09-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
6323-AYBRX,3,2,3,Male,0,No,No,59,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.35,1099.6,Yes,None,"Mailed check","Two year",3,No,2,19.35,1099.6,"2017-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
6549-BTYPG,3,4,1,Female,0,Yes,No,60,No,"No phone service",No,Yes,Yes,Yes,Yes,Yes,No,60.8,3603.45,No,DSL,"Credit card (automatic)","Two year",3,No,4,60.8,3603.45,"2017-01-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes,NULL
6563-VRERX,2,2,3,Male,0,Yes,Yes,33,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.6,690.25,No,None,"Mailed check","One year",2,No,2,20.6,690.25,"2019-04-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
6603-YRDCJ,3,2,1,Male,0,Yes,No,33,Yes,No,Yes,Yes,No,Yes,No,No,Yes,61.05,2018.4,No,DSL,"Mailed check","Two year",3,Yes,2,61.05,2018.4,"2019-04-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No,NULL
6705-LXORM,1,1,2,Female,1,Yes,No,5,Yes,No,No,No,No,No,No,No,No,70.05,302.6,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,70.05,302.6,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
6754-WKSHP,2,3,3,Male,0,No,Yes,30,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.35,723.3,No,None,"Bank transfer (automatic)","One year",2,No,3,25.35,723.3,"2019-07-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
6968-URWQU,2,2,1,Male,0,Yes,No,43,Yes,No,No,No,No,No,Yes,No,Yes,56.35,2391.15,No,DSL,"Mailed check","One year",2,Yes,2,56.35,2391.15,"2018-06-21 18:07:34",Yes,No,1,No,No,No,No,Yes,No,NULL
6997-UVGOX,3,3,1,Male,0,Yes,Yes,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,85.45,6029.9,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,85.45,6029.9,"2016-02-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
7206-PQBBZ,1,1,2,Male,1,Yes,No,11,Yes,No,No,No,No,No,No,No,Yes,70.2,834.7,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,70.2,834.7,"2021-02-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
7278-CKDNC,1,1,2,Male,1,No,No,24,Yes,Yes,No,Yes,No,No,No,No,Yes,80.5,2088.45,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,80.5,2088.45,"2020-01-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,NULL
7315-WYOAW,1,1,2,Male,0,No,No,13,Yes,Yes,No,No,No,Yes,Yes,Yes,No,100.75,1313.25,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,100.75,1313.25,"2020-12-21 18:07:34",Yes,Yes,2,No,No,No,Yes,Yes,Yes,NULL
7394-LWLYN,1,1,2,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,70.15,123.8,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,70.15,123.8,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
7746-AWNQW,1,2,1,Female,0,No,No,28,No,"No phone service",No,No,Yes,Yes,No,No,Yes,35.75,961.4,No,DSL,"Mailed check",Month-to-month,1,Yes,2,35.75,961.4,"2019-09-21 18:07:34",No,"No phone service",1,No,No,Yes,Yes,No,No,NULL
7923-IYJWY,3,4,2,Male,1,No,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.1,7839.85,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,116.1,7839.85,"2016-06-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
8042-JVNFH,1,2,2,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,71.35,71.35,Yes,"Fiber optic","Mailed check",Month-to-month,1,Yes,2,71.35,71.35,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No,2022-01-31
8138-EALND,1,2,3,Male,0,No,No,15,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,311.6,No,None,"Mailed check",Month-to-month,1,No,2,19.75,311.6,"2020-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8715-KKTFG,2,3,2,Female,0,Yes,No,61,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,103.3,6518.35,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,103.3,6518.35,"2016-12-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,NULL
8717-VCTXJ,2,2,3,Male,0,No,No,42,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.55,839.4,No,None,"Mailed check","One year",2,Yes,2,19.55,839.4,"2018-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8799-OXZMD,1,2,1,Female,0,No,No,28,No,"No phone service",No,No,Yes,No,No,No,Yes,29.75,790.7,No,DSL,"Mailed check",Month-to-month,1,Yes,2,29.75,790.7,"2019-09-21 18:07:34",No,"No phone service",1,No,No,Yes,No,No,No,NULL
9625-QSTYE,1,1,2,Female,0,No,No,13,Yes,No,No,Yes,Yes,No,No,No,Yes,81.15,952.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,81.15,952.3,"2020-12-21 18:07:34",Yes,No,2,No,Yes,Yes,No,No,No,2022-01-31
9633-XQABV,1,1,2,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,70.25,229.7,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,70.25,229.7,"2021-10-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
9701-CDXHR,1,2,2,Female,0,Yes,No,51,Yes,No,No,No,No,No,No,No,No,69.15,3649.6,No,"Fiber optic","Mailed check",Month-to-month,1,No,2,69.15,3649.6,"2017-10-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
9711-FJTBX,2,2,2,Male,0,Yes,Yes,56,Yes,No,No,Yes,Yes,Yes,No,No,Yes,85.85,4793.8,No,"Fiber optic","Mailed check","One year",2,Yes,2,85.85,4793.8,"2017-05-21 18:07:34",Yes,No,2,No,Yes,Yes,Yes,No,No,NULL
9717-IOAAF,3,4,3,Male,0,No,Yes,27,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,25.85,788.55,No,None,"Credit card (automatic)","Two year",3,Yes,4,25.85,788.55,"2019-10-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
9767-FFLEM,1,4,2,Male,0,No,No,38,Yes,No,No,No,No,No,No,No,Yes,69.5,2625.25,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,69.5,2625.25,"2018-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
0988-JRWWP,1,1,1,Female,0,No,No,3,Yes,No,No,No,No,No,Yes,No,Yes,54.2,140.4,No,DSL,"Electronic check",Month-to-month,1,Yes,1,54.2,140.4,"2021-10-21 18:07:34",Yes,No,1,No,No,No,No,Yes,No,NULL
1035-IPQPU,1,1,2,Female,1,Yes,No,63,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.5,6479.4,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,103.5,6479.4,"2016-10-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
1200-TUZHR,1,1,2,Female,1,No,No,8,Yes,Yes,No,No,No,No,No,Yes,No,85.2,695.75,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,85.2,695.75,"2021-05-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,NULL
1240-HCBOH,3,2,3,Female,0,No,No,67,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,26.1,1759.55,No,None,"Mailed check","Two year",3,Yes,2,26.1,1759.55,"2016-06-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1273-MTETI,1,1,2,Female,1,No,No,4,Yes,Yes,No,No,Yes,No,No,Yes,Yes,88.85,372.45,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,88.85,372.45,"2021-09-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,Yes,2022-01-31
1444-VVSGW,2,4,2,Male,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.65,7968.85,Yes,"Fiber optic","Credit card (automatic)","One year",2,No,4,115.65,7968.85,"2016-03-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2022-01-31
1625-JAIIY,2,1,2,Female,0,Yes,Yes,68,Yes,Yes,No,No,No,No,Yes,No,Yes,83,5685.8,Yes,"Fiber optic","Electronic check","One year",2,Yes,1,83,5685.8,"2016-05-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,2022-01-31
1686-STUHN,2,3,3,Male,0,No,No,42,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,849.9,No,None,"Bank transfer (automatic)","One year",2,No,3,19.8,849.9,"2018-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1697-LYYYX,2,4,3,Female,0,Yes,Yes,61,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.1,1143.8,No,None,"Credit card (automatic)","One year",2,No,4,19.1,1143.8,"2016-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1830-IPXVJ,3,4,3,Female,0,Yes,Yes,61,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,1311.6,No,None,"Credit card (automatic)","Two year",3,No,4,19.75,1311.6,"2016-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1942-OQFRW,1,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,44,44,No,DSL,"Electronic check",Month-to-month,1,No,1,44,44,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
